date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2019-06-20,Running,False,Lafayette Running,3.33,419,00:27:59,149,164,2.9,170,176,0 days 00:08:25,0 days 00:07:42,135,0,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,27:59,0:00,0.0,0:00,No,02:44.09,4,0.0,2,garmin,0
2019-06-20,Running,False,Lafayette Running,3.04,366,00:24:18,151,165,2.9,169,174,0 days 00:08:00,0 days 00:07:23,0,140,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:18,0:00,0.0,0:00,No,00:18.22,4,0.0,2,garmin,0
2019-06-21,Running,False,Lafayette Running,12.01,"1,460",01:27:00,168,189,5.0,173,184,0 days 00:07:15,0 days 00:06:09,189,183,1.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:27:00,0:00,0.0,0:00,No,00:05.23,13,0.0,2,garmin,0
2019-06-23,Running,False,Lafayette Running,6.78,787,00:57:13,147,162,3.0,171,177,0 days 00:08:27,0 days 00:07:41,607,676,1.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,57:13,0:00,0.0,0:00,No,06:29.62,7,0.0,2,garmin,0
2019-06-24,Running,False,Lafayette Running,9.05,"1,175",01:10:56,0,0,0.0,171,184,0 days 00:07:50,0 days 00:05:17,83,72,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:10:56,0:00,0.0,0:00,No,00:03.71,44,0.0,2,garmin,0
2019-06-26,Running,False,Morton Running,5.88,783,00:47:16,0,0,0.0,168,172,0 days 00:08:02,0 days 00:07:12,32,21,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:16,0:00,0.0,0:00,No,06:57.73,6,0.0,2,garmin,0
2019-06-29,Running,False,Morton Running,9.08,"1,209",01:08:19,0,0,0.0,170,178,0 days 00:07:31,0 days 00:06:19,60,48,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:08:19,0:00,0.0,0:00,No,00:40.12,10,0.0,2,garmin,0
2019-07-01,Running,False,Morton Running,8.02,"1,074",01:05:25,0,0,0.0,169,176,0 days 00:08:10,0 days 00:07:19,59,50,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:05:25,0:00,0.0,0:00,No,00:07.47,9,0.0,2,garmin,0
2019-07-02,Running,False,Morton - 10 x 800,10.21,"1,328",01:23:30,0,0,0.0,162,179,0 days 00:08:11,0 days 00:06:03,41,44,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:23:30,0:00,0.0,0:00,No,01:02.81,24,0.0,2,garmin,0
2019-07-03,Running,False,Morton Running,6.42,763,00:54:28,146,159,3.1,169,178,0 days 00:08:29,0 days 00:07:50,32,30,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,54:28,0:00,0.0,0:00,No,03:32.40,7,0.0,2,garmin,0
2019-07-05,Running,False,East Moline Running,14.01,"1,618",02:02:45,146,181,3.6,170,176,0 days 00:08:46,0 days 00:07:33,55,50,1.08,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:02:45,0:00,0.0,0:00,No,00:06.64,15,0.0,2,garmin,0
2019-07-07,Running,False,Morton Running,6.89,731,01:00:00,138,152,2.5,170,174,0 days 00:08:43,0 days 00:07:50,61,55,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:00:00,0:00,0.0,0:00,No,07:31.74,7,0.0,2,garmin,0
2019-07-07,Cycling,False,Morton Cycling,5.14,276,00:36:09,0,0,0.0,0,0,8.5,15.7,33,17,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:09,0:00,0.0,0:00,No,00:34.77,2,0.0,2,garmin,0
2019-07-08,Running,False,Morton Running,10.32,"1,068",01:19:26,148,170,3.4,171,176,0 days 00:07:42,0 days 00:06:39,49,26,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:19:26,0:00,0.0,0:00,No,02:28.90,11,0.0,2,garmin,0
2019-07-10,Running,False,Morton Running,6.01,733,00:50:02,149,172,3.3,169,174,0 days 00:08:20,0 days 00:07:34,42,40,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,50:02,0:00,0.0,0:00,No,00:03.08,7,0.0,2,garmin,0
2019-07-12,Running,False,Aspen Running,3.02,377,00:27:23,145,165,2.5,170,176,0 days 00:09:05,0 days 00:07:14,99,99,1.04,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,27:23,0:00,0.0,0:00,No,03:47.89,4,0.0,2,garmin,0
2019-07-13,Running,False,Aspen Running,0.54,71,00:05:14.6,0,0,0.0,170,175,0 days 00:09:46,0 days 00:08:09,12,0,0.97,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5:14.6,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-07-13,Running,False,Aspen Running,26.03,"3,460",02:59:55,0,0,0.0,174,193,0 days 00:06:55,0 days 00:04:25,450,"1,760",1.34,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:59:55,0:00,0.0,0:00,No,00:08.56,27,0.0,2,garmin,0
2019-07-13,Running,False,Basalt Running,0.21,23,00:02:57.8,0,0,0.0,162,174,0 days 00:14:26,0 days 00:09:51,0,0,0.69,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:57.8,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-07-16,Running,False,Morton Running,2.72,366,00:20:38,0,0,0.0,171,176,0 days 00:07:34,0 days 00:07:05,19,20,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:38,0:00,0.0,0:00,No,05:17.25,3,0.0,2,garmin,0
2019-07-18,Running,False,Morton Running,5.56,660,00:43:06,155,175,3.8,170,176,0 days 00:07:45,0 days 00:07:18,42,39,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,43:06,0:00,0.0,0:00,No,04:17.18,6,0.0,2,garmin,0
2019-07-19,Running,False,Morton Running,5.32,614,00:41:38,152,174,3.6,171,178,0 days 00:07:50,0 days 00:07:18,51,43,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,41:38,0:00,0.0,0:00,No,02:26.62,6,0.0,2,garmin,0
